PND1 Form Information,,
PND1 Items,,
PND3 Form,,
PND3 Form Information,,
PND3 Items,,
PND53 Form,,
PND53 Form Information,,
PND53 Items,,
PND54 Form,,
PND54 Form Information,,
PND54 Items,,
Paid,,
Payment,,
Payment Date,,
Payment Entry,,
Payment Information,,
Pending,,
Phone,,
Position,,
Position X,,
Position Y,,
Posting Date,,
Prepared By,,
Prepared Date,,
Print Designer,,
Print Designer Integration,,
Print Designer Manager,,
Print Format,,
Print Format Configurations,,
Print Format Watermark Config,,
Print Manager,,
Processed by Revenue Dept,,
Provident Fund,,
Purchase Invoice,,
Purchase Order,,
Purchase Receipt,,
Qty,,
Quotation,,
Rate,,
Ready for Submission,,
Receipt,,
Received,,
Registration or serial number of the stamp,,
Rejected,,
Reload,,
Remarks,,
Remarks (หมายเหตุ),,
Report an Issue,,
Request for Quotation,,
Require Tax ID for WHT,,
Resignation,,
Resignation Date,,
Resigned,,
Retention Payable Account,,
Retention Settings,,
Revenue Stamp,,
Right (px),,
Salary Slip,,
Sales Invoice,,
Sales Invoice ID,,
Sales Manager,,
Sales Order,,
Sales User,,
Sarabun,,
Section 40(1) - Salary (%),,
Section 40(2) - Fees (%),,
Section 40(3) - Royalties (%),,
Section 40(4a) - Interest (%),,
"Section 40(4b,c) - Dividends (%)",,
Section 40(5) - Rent (%),,
Select which document field this signature should populate,,
Sequence,,
Sequence number in PND1 form,,
Sequence number in PND3 form,,
Sequence number in PND53 form,,
Sequence number in PND54 form,,
Series,,
Session Defaults,,
Set as default signature for this user,,
Signature,,
Signature Basic Information,,
Signature Data,,
Signature Image,,
Signature Name,,
Signature Title,,
Signature Type,,
Signature Usage,,
Signatures,,
Social Security,,
Stamp Expiry,,
Stamp Image,,
Stamp Number,,
Stamp Type,,
Status,,
Styling Options,,
Submission Date to Revenue Dept,,
Submission Status,,
Submitted,,
Submitted to Revenue Dept,,
Summary Totals,,
Supplier,,
Supplier Address,,
Supplier Branch Code (รหัสสาขา),,
Supplier Branch Name,,
Supplier Information (ผู้ถูกหักภาษี),,
Supplier Name,,
Supplier Tax ID,,
Supplier Type Classification,,
System Manager,,
TB-.####.,,
TB-.YYYY.-.####.,,
Tahoma,,
Target DocType,,
Target Signature Field,,
Tax Base Amount (ยอดเงินก่อน VAT),,
Tax ID,,
Tax ID Number,,
Tax Month,,
Tax Period (Month),,
Tax Period (Year),,
Tax Stamp,,
Tax Summary,,
Tax Withheld,,
Tax Year (พ.ศ.),,
Template Name,,
Text Color,,
Text Signature,,
Thai Billing,,
Thai Billing Item,,
Thai WHT Settings,,
Thai Withholding Tax Detail,,
Times New Roman,,
Title,,
To Date,,
Toggle Full Width,,
Toggle Theme,,
Top (px),,
Top Center,,
Top Left,,
Top Right,,
Total Amount,,
Total Amount (รวมทั้งสิ้น),,
Total Amount Paid,,
Total Gross Amount,,
Total Gross Salary,,
Total Income Tax Deducted,,
Total Invoices,,
Total Provident Fund,,
Total Social Security,,
Total Tax Withheld,,
Total WHT Certificates,,
Totals,,
UOM,,
Upload signature image file,,
Uploaded Image,,
Urgent,,
Usage Count,,
Usage Purpose,,
Use Custom Position,,
User,,
User Forum,,
Validate Tax ID Checksum,,
Verdana,,
View Website,,
WHT Amount (ภาษีหัก ณ ที่จ่าย),,
WHT Certificate,,
WHT Certificate Information,,
WHT Condition (เงื่อนไขการหัก),,
WHT Rate (%),,
WHT Rate (อัตราภาษี %),,
Watermark Mode,,
Watermark Settings,,
Watermark Template,,
Watermark Templates,,
Withholding Tax Certificate,,
Withholding Tax Certificates,,
Withholding Tax Details,,
Withholding Tax Details (รายละเอียดภาษีหัก ณ ที่จ่าย),,
Workflow State,,
Year,,
Year Buddhist,,
จำนวนเงินที่ใช้คำนวณภาษี (ไม่รวม VAT),,
ภ.ง.ด.1ก Form Number,,
ภ.ง.ด.1ก Submission Date,,
ยอดรวมทั้งหมด (รวม VAT),,
